StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;LocationLatitude;LocationLongitude;Q_RelevantIDDuplicate;Q_RelevantIDDuplicateScore;Q_RelevantIDFraudScore;Sex;Age;Location_size;Income_year_family;Region;Selftrust_satisfied_proud_of_life;Justice_respect_for_everyone;New_ideas_creativity_originality;Caring_of_others;Show_personal_capabilities_admiration;Wellbeing_enjoying_life;Surprises_new_activities;Safe_environment_avoid_dangers;Being_rich_owning_expensive_stuff;Obeying_always_following_rules;Being_content_dont_ask_more;Trust_in_future_optimism;Listening_others_opinions;Being_free_to_choose_plans_activities;Loyal_with_friends_caring_near_people;Being_successful_impressionate_others;Having_fun_pleasure;Lokking_for_adventures_risk_exciting;Country_safe_from_threats_int_ext_stable_order;Command_on_others;Good_manners_dont_disturb;Religious;Not_alone_in_life;Nature_environment;Social_networks_phone;Social_network_computer;TV;Radio;Podcast;Newspaper_print;Newspaper_phone;Newspaper_computer;Magazines;Party_to_vote_important_features;Liberism;Sovranism;Conservatorism;Authoritarianism;Politics_interested;Importance_of_elections_italy;Importance_of_elections_europe;Voting_not_important;Importance_of_information;Politics_impacts_on_life;Political_orientation;Vote_italy_2013;Vote_europe_2014;Vote_italy_2018;Vote_italy_2019_intentionality;Vote_europe_2019_intentionality;Status;Location_grow_up;Study_title;Work;isNew;Q_TotalDuration;enc;gc;age
26/04/19 03:13;26/04/19 03:21;IP Address;176.32.19.197;100;479;TRUE;26/04/19 03:21;431.479.034.423.828.000;121.096.954.345.703.000;;;;Femmina;54;Tra 50-99.999 persone;Fino a 20.000 euro;Campania;2 - diversa;5 - simile;5 - simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;1 - molto diversa;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;5;3;5;4;4;4;5;3;4;Educazione e investimenti in ricerca,Occupazione,Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale,Migrazione e confini;24;-30;-19;32;6;6;6;6;5;6;Apolitico;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Laurea triennale o equivalente;Lavoro come dipendente;;479;0;1;50-64
26/04/19 03:12;26/04/19 03:21;IP Address;46.44.195.10;100;527;TRUE;26/04/19 03:21;438.437.042.236.328.000;105.045.013.427.734.000;;2;0;Maschio;54;Tra 50-99.999 persone;Da 20-39.999 euro;Toscana;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;5 - simile;3 - leggermente diversa;3 - leggermente diversa;5 - simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;3 - leggermente diversa;5 - simile;3 - leggermente diversa;5 - simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;3;1;4;3;2;4;2;2;4;Occupazione,Salario e diritti dei lavoratori,Ambiente,Pensioni e assistenza sociale,Prezzi e costo della vita,Supporto alle imprese italiane;32;-20;36;-27;3;3;3;5;5;4;Di Centro;Movimento 5 Stelle;Forza Italia;Lega;Lega;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Licenza media;Lavoro come dipendente;;527;0;1;50-64
26/04/19 03:17;26/04/19 03:21;IP Address;185.5.182.174;100;222;TRUE;26/04/19 03:21;4.377.850.341.796.870;112.494.049.072.265.000;TRUE;100;0;Maschio;51;Tra 100-499.999 persone;Da 40-59.999 euro;Toscana;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;6 - molto simile;2 - diversa;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;2 - diversa;5 - simile;6 - molto simile;3;4;5;2;3;5;1;1;3;Occupazione,Ambiente,Affidabilità e qualità dei candidati alla tornata elettorale,Sicurezza e Difesa,Facce e proposte nuove, innovative;31;-39;-28;1;5;6;6;6;6;5;Di Centro-Sinistra;Centro-Sinistra;Partito Democratico;Partito Democratico;Partito Democratico;Partito Democratico;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;222;0;1;50-64
26/04/19 03:14;26/04/19 03:21;IP Address;95.246.36.57;100;399;TRUE;26/04/19 03:21;3.888.250.732.421.870;166.009.063.720.703.000;;2;0;Femmina;39;Tra 10-49.999 persone;Da 20-39.999 euro;Calabria;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;4;4;5;3;2;3;1;4;4;Diritti per le donne e le minoranze,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione;50;39;50;-20;6;6;7;7;7;7;Di Centro-Sinistra;Centro-Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Lavoro come dipendente;;399;0;1;35-49
26/04/19 03:16;26/04/19 03:21;IP Address;5.168.81.171;100;314;TRUE;26/04/19 03:21;38.128.997.802.734.300;133.341.064.453.125;;;;Femmina;35;Tra 100-499.999 persone;Da 40-59.999 euro;Puglia;4 - leggermente simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;3 - leggermente diversa;1 - molto diversa;4 - leggermente simile;6 - molto simile;5;5;4;3;2;2;5;5;3;Occupazione,Prezzi e costo della vita,Migrazione e confini;42;44;-50;22;6;7;7;7;6;5;Di Estrema Destra;Centro-Destra;Lega Nord;Lega;Lega;Lega;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;314;0;1;35-49
26/04/19 03:12;26/04/19 03:21;IP Address;2.37.171.223;100;574;TRUE;26/04/19 03:21;44.493.804.931.640.600;113.386.993.408.203.000;TRUE;100;0;Femmina;25;Tra 50-99.999 persone;Da 20-39.999 euro;Emilia Romagna;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;3 - leggermente diversa;2 - diversa;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5;3;5;4;3;2;4;2;3;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Ambiente,Salute,Migrazione e confini,Sicurezza e Difesa;28;-28;-28;-22;4;5;5;5;6;6;Di Centro;Centro;Forza Italia;Forza Italia;Forza Italia;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Laurea triennale o equivalente;Lavoro come dipendente;;574;0;1;25-34
26/04/19 03:15;26/04/19 03:21;IP Address;5.133.48.22;100;353;TRUE;26/04/19 03:21;448.466.949.462.890.000;11.067.596.435.546.800;TRUE;100;0;Femmina;47;Tra 10-49.999 persone;Fino a 20.000 euro;Emilia Romagna;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5;3;4;4;3;2;4;3;2;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Salute,Pensioni e assistenza sociale,Prezzi e costo della vita;-10;-19;-9;-21;6;7;5;1;7;7;Di Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Nubile/Celibe;Piccola città;Licenza media;Lavoro come dipendente;;353;0;1;35-49
26/04/19 03:15;26/04/19 03:22;IP Address;212.210.233.102;100;367;TRUE;26/04/19 03:22;407.718.048.095.703.000;1.479.449.462.890.620;;;;Femmina;50;Tra 10-49.999 persone;Da 20-39.999 euro;Campania;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;6 - molto simile;3;3;4;1;1;1;2;4;1;Occupazione,Salario e diritti dei lavoratori,Pensioni e assistenza sociale;11;42;3;49;1;1;1;7;4;1;Apolitico;Non ho votato;Non ho votato;Movimento 5 Stelle;Non ho intenzione di votare;Non andrei a votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;367;0;1;50-64
26/04/19 03:13;26/04/19 03:22;IP Address;5.90.33.78;100;498;TRUE;26/04/19 03:22;45.470.703.125;918.890.380.859.375;;2;5;Femmina;39;Tra 5000-9999 persone;Da 20-39.999 euro;Basilicata;5 - simile;6 - molto simile;5 - simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;2 - diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;2 - diversa;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4;3;5;2;1;1;2;2;1;Diritti per le donne e le minoranze,Occupazione,Salario e diritti dei lavoratori,Ambiente,Supporto alle imprese italiane;11;11;12;-10;5;4;4;3;5;5;Apolitico;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Area rurale;Licenza media;Sto cercando un lavoro;;498;0;1;35-49
26/04/19 03:04;26/04/19 03:22;IP Address;79.40.181.89;100;1048;TRUE;26/04/19 03:22;4.377.850.341.796.870;112.494.049.072.265.000;;2;0;Femmina;43;Tra 10-49.999 persone;Da 20-39.999 euro;Toscana;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;4 - leggermente simile;3 - leggermente diversa;2 - diversa;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;5 - simile;2 - diversa;5 - simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;5;1;3;1;1;3;4;2;1;Diritti per le donne e le minoranze,Occupazione,Ambiente,Pensioni e assistenza sociale,Prezzi e costo della vita,Sicurezza e Difesa;-20;-32;-20;25;6;6;6;1;7;7;Apolitico;Movimento 5 Stelle;Lega Nord;Lega;#NAME?;Lega;Sposata/o o convivi;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Lavoro come dipendente;;1048;0;1;35-49
26/04/19 03:13;26/04/19 03:22;IP Address;151.47.14.224;100;505;TRUE;26/04/19 03:22;418.903.961.181.640.000;125.124.053.955.078.000;;;;Femmina;44;Tra 10-49.999 persone;Da 20-39.999 euro;Lazio;5 - simile;6 - molto simile;5 - simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;3 - leggermente diversa;6 - molto simile;3 - leggermente diversa;6 - molto simile;6 - molto simile;5 - simile;6 - molto simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;6 - molto simile;2 - diversa;6 - molto simile;5 - simile;5 - simile;6 - molto simile;3;1;5;5;1;3;4;1;3;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Ambiente,Salute,Prezzi e costo della vita;-48;-50;34;16;4;7;7;5;7;7;Di Sinistra;Non ho votato;Non ho votato;Non ho votato;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Grande città (500.000+ abitanti);Laurea triennale o equivalente;Mi prendo cura di casa e famiglia;;505;0;1;35-49
26/04/19 03:16;26/04/19 03:22;IP Address;176.32.26.126;100;356;TRUE;26/04/19 03:22;431.479.034.423.828.000;121.096.954.345.703.000;TRUE;100;0;Femmina;30;Tra 2.000-4999 persone;Fino a 20.000 euro;Sicilia;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;5 - simile;6 - molto simile;4;1;4;4;1;2;2;1;1;Occupazione,Salario e diritti dei lavoratori,Sicurezza e Difesa;1;-16;-15;0;4;5;5;1;6;6;Apolitico;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sto cercando un lavoro;;356;0;1;25-34
26/04/19 03:18;26/04/19 03:22;IP Address;176.32.16.96;100;237;TRUE;26/04/19 03:22;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Maschio;36;Piu' di 1 milione persone;Da 20-39.999 euro;Campania;3 - leggermente diversa;6 - molto simile;5 - simile;4 - leggermente simile;2 - diversa;5 - simile;5 - simile;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;2 - diversa;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;2 - diversa;6 - molto simile;1 - molto diversa;6 - molto simile;2 - diversa;6 - molto simile;1 - molto diversa;3 - leggermente diversa;6 - molto simile;4;5;5;3;1;5;3;5;5;Educazione e investimenti in ricerca,Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Ambiente,Prezzi e costo della vita;-50;-20;-23;-24;7;7;7;1;7;6;Di Centro-Sinistra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Partito Democratico;Partito Democratico;Nubile/Celibe;Grande città (500.000+ abitanti);Laurea triennale o equivalente;Sto cercando un lavoro;;237;0;1;35-49
26/04/19 03:17;26/04/19 03:22;IP Address;2.228.8.204;100;282;TRUE;26/04/19 03:22;38.128.997.802.734.300;133.341.064.453.125;;;;Maschio;44;Tra 10-49.999 persone;Fino a 20.000 euro;Sicilia;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;2 - diversa;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5 - simile;5;5;5;1;1;1;2;3;1;Occupazione,Salute,Sicurezza e Difesa;-50;50;50;50;2;6;1;2;7;4;Di Destra;Centro-Destra;Lega Nord;Fratelli d'Italia;Lega;Fratelli d'Italia;Sposata/o o convivi;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Lavoro come dipendente;TRUE;282;0;1;35-49
26/04/19 03:17;26/04/19 03:22;IP Address;5.171.190.201;100;328;TRUE;26/04/19 03:22;431.479.034.423.828.000;121.096.954.345.703.000;TRUE;100;0;Femmina;40;Tra 10-49.999 persone;Da 20-39.999 euro;Liguria;4 - leggermente simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;4 - leggermente simile;4 - leggermente simile;6 - molto simile;2 - diversa;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;2 - diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;2 - diversa;5 - simile;5 - simile;5 - simile;5 - simile;4;3;2;2;2;4;3;3;4;Occupazione,Salario e diritti dei lavoratori,Sicurezza e Difesa;-9;43;8;4;6;6;6;2;5;5;Apolitico;Altro;Altro;Movimento 5 Stelle;Altro;Lega;Sposata/o o convivi;Piccola città;Laurea magistrale o equivalente;Lavoro come dipendente;;328;0;1;35-49
26/04/19 03:14;26/04/19 03:22;IP Address;151.43.21.217;100;514;TRUE;26/04/19 03:22;431.479.034.423.828.000;121.096.954.345.703.000;TRUE;100;0;Femmina;39;Tra 5000-9999 persone;Da 20-39.999 euro;Molise;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;5 - simile;3 - leggermente diversa;3 - leggermente diversa;1 - molto diversa;3 - leggermente diversa;5 - simile;5;2;4;3;2;2;4;2;2;Corruzione o scandali (anche se non coinvolgono direttamente i candidati alla tornata elettorale),Occupazione,Salario e diritti dei lavoratori,Affidabilità e qualità dei candidati alla tornata elettorale;23;-23;-50;-25;6;6;6;2;7;6;Di Estrema Sinistra;Altro;Non ho votato;Movimento 5 Stelle;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Mi prendo cura di casa e famiglia;;514;0;1;35-49
26/04/19 03:18;26/04/19 03:22;IP Address;94.163.36.48;100;269;TRUE;26/04/19 03:22;431.479.034.423.828.000;121.096.954.345.703.000;;2;0;Femmina;30;Tra 10-49.999 persone;Fino a 20.000 euro;Friuli Venezia Giulia;6 - molto simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;2 - diversa;4 - leggermente simile;3 - leggermente diversa;6 - molto simile;5 - simile;6 - molto simile;2 - diversa;3 - leggermente diversa;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;1 - molto diversa;5 - simile;5;3;4;4;2;5;4;5;5;Politica estera,Occupazione,Ambiente,Prezzi e costo della vita,Affidabilità e qualità dei candidati alla tornata elettorale;40;-50;50;42;7;7;7;1;7;7;Di Destra;Centro-Destra;Altro;Forza Italia;Forza Italia;Altro;Nubile/Celibe;Piccola città;Laurea magistrale o equivalente;Sono un/a libero/a professionista o un/a artista;;269;0;1;25-34
26/04/19 03:17;26/04/19 03:23;IP Address;151.42.234.170;100;355;TRUE;26/04/19 03:23;447.008.056.640.625;10.630.401.611.328.100;;;;Femmina;35;Tra 2.000-4999 persone;Da 20-39.999 euro;Emilia Romagna;4 - leggermente simile;2 - diversa;3 - leggermente diversa;6 - molto simile;1 - molto diversa;4 - leggermente simile;1 - molto diversa;4 - leggermente simile;1 - molto diversa;5 - simile;1 - molto diversa;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;1 - molto diversa;4 - leggermente simile;2 - diversa;4 - leggermente simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5;3;5;3;1;1;2;1;1;Educazione e investimenti in ricerca,Diritti per le donne e le minoranze,Carisma ed energia del leader,Prezzi e costo della vita,Sicurezza e Difesa;-15;-25;11;12;3;2;3;1;3;2;Apolitico;Non ho votato;Fratelli d'Italia;Altro;Non ho intenzione di votare;#NAME?;Nubile/Celibe;Grande città (500.000+ abitanti);Diploma di scuola superiore o equivalente;Sto cercando un lavoro;;355;0;1;35-49
26/04/19 03:17;26/04/19 03:23;IP Address;93.33.175.233;100;334;TRUE;26/04/19 03:23;4.085.260.009.765.620;1.426.849.365.234.370;;;;Maschio;41;Tra 5000-9999 persone;Da 20-39.999 euro;Campania;6 - molto simile;4 - leggermente simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;4 - leggermente simile;6 - molto simile;6 - molto simile;4 - leggermente simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;6 - molto simile;1 - molto diversa;5 - simile;6 - molto simile;5;5;5;5;5;2;5;5;2;Occupazione,Pensioni e assistenza sociale,Prezzi e costo della vita,Migrazione e confini,Supporto alle imprese italiane,Affidabilità e qualità dei candidati alla tornata elettorale;-17;50;-9;-17;7;7;7;1;7;7;Di Centro-Destra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Lega;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sto cercando un lavoro;;334;0;1;35-49
26/04/19 03:16;26/04/19 03:23;IP Address;95.235.93.57;100;436;TRUE;26/04/19 03:23;3.749.249.267.578.120;15.070.098.876.953.100;;;;Femmina;57;Tra 10-49.999 persone;Fino a 20.000 euro;Sicilia;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;3 - leggermente diversa;4 - leggermente simile;3 - leggermente diversa;5 - simile;2 - diversa;4 - leggermente simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;5 - simile;2 - diversa;3 - leggermente diversa;1 - molto diversa;5 - simile;2 - diversa;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;3;4;5;1;1;1;1;4;3;Educazione e investimenti in ricerca,Ambiente,Affidabilità e qualità dei candidati alla tornata elettorale;-8;-20;-10;1;3;3;3;1;6;4;Apolitico;Non ho votato;Non ho votato;Altro;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Sono in pensione;TRUE;436;0;1;50-64
26/04/19 03:17;26/04/19 03:23;IP Address;93.34.156.146;100;367;TRUE;26/04/19 03:23;40.907.501.220.703.100;14.292.999.267.578.100;TRUE;100;0;Femmina;25;Tra 50-99.999 persone;Da 20-39.999 euro;Campania;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;3 - leggermente diversa;6 - molto simile;4 - leggermente simile;5 - simile;6 - molto simile;5;5;4;4;3;3;4;4;3;Ambiente,Salute,Affidabilità e qualità dei candidati alla tornata elettorale;-19;17;-35;-23;6;6;6;1;7;7;Di Centro-Sinistra;Centro-Destra;Partito Democratico;Partito Democratico;Non ho ancora deciso chi votare;Non ho ancora deciso chi votare;Sposata/o o convivi;Piccola città;Laurea triennale o equivalente;Sono un/a libero/a professionista o un/a artista;;367;0;1;25-34
26/04/19 03:11;26/04/19 03:23;IP Address;5.170.104.190;100;713;TRUE;26/04/19 03:23;418.903.961.181.640.000;125.124.053.955.078.000;TRUE;100;0;Femmina;44;Tra 5000-9999 persone;Fino a 20.000 euro;Abruzzo;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;5 - simile;5 - simile;6 - molto simile;1 - molto diversa;3 - leggermente diversa;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;2 - diversa;5 - simile;2 - diversa;3 - leggermente diversa;6 - molto simile;5 - simile;6 - molto simile;4;1;5;5;1;2;1;1;3;Carisma ed energia del leader,Migrazione e confini,Supporto alle imprese italiane,Facce e proposte nuove, innovative;1;10;10;-6;5;5;4;2;5;7;Apolitico;Centro-Destra;Lega Nord;Lega;Lega;Non andrei a votare;Sposata/o o convivi;Piccola città;Licenza media;Lavoro come dipendente;;713;0;1;35-49
26/04/19 03:15;26/04/19 03:23;IP Address;151.51.7.94;100;522;TRUE;26/04/19 03:23;45.649.505.615.234.300;1.377.679.443.359.370;;;;Maschio;47;Tra 10-49.999 persone;Da 20-39.999 euro;Veneto;4 - leggermente simile;6 - molto simile;5 - simile;5 - simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;6 - molto simile;5 - simile;5 - simile;5 - simile;5 - simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;3 - leggermente diversa;5 - simile;6 - molto simile;3;2;4;3;1;2;3;3;3;Prezzi e costo della vita,Migrazione e confini,Sicurezza e Difesa;20;19;14;21;5;5;5;5;6;5;Di Centro-Destra;Centro-Destra;Movimento 5 Stelle;Movimento 5 Stelle;Movimento 5 Stelle;Lega;Nubile/Celibe;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;522;0;1;35-49
26/04/19 03:09;26/04/19 03:23;IP Address;176.200.42.168;100;891;TRUE;26/04/19 03:23;46.067.901.611.328.100;1.112.109.375;TRUE;100;0;Maschio;38;Tra 5000-9999 persone;Da 40-59.999 euro;Veneto;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;5 - simile;5 - simile;4 - leggermente simile;5 - simile;4 - leggermente simile;4 - leggermente simile;4 - leggermente simile;6 - molto simile;4 - leggermente simile;5 - simile;5 - simile;4 - leggermente simile;5;3;5;3;3;4;4;3;4;Salario e diritti dei lavoratori,Migrazione e confini,Sicurezza e Difesa;11;11;-12;9;5;5;5;5;5;5;Di Destra;Centro-Destra;Lega Nord;Lega;Lega;Lega;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;891;0;1;35-49
26/04/19 03:18;26/04/19 03:24;IP Address;79.50.70.253;100;356;TRUE;26/04/19 03:24;454.468.994.140.625;86.212.005.615.234.300;;;;Maschio;42;Tra 5000-9999 persone;Da 20-39.999 euro;Piemonte;6 - molto simile;6 - molto simile;5 - simile;5 - simile;4 - leggermente simile;6 - molto simile;5 - simile;4 - leggermente simile;3 - leggermente diversa;4 - leggermente simile;5 - simile;6 - molto simile;6 - molto simile;6 - molto simile;6 - molto simile;3 - leggermente diversa;5 - simile;3 - leggermente diversa;5 - simile;5 - simile;5 - simile;1 - molto diversa;6 - molto simile;5 - simile;1;2;5;3;1;4;4;4;2;Diritti per le donne e le minoranze,Occupazione,Salario e diritti dei lavoratori,Salute,Prezzi e costo della vita,Supporto alle imprese italiane;0;-35;-50;-31;6;7;7;7;4;5;Di Sinistra;Centro-Sinistra;Partito Democratico;#NAME?;Partito Democratico;Partito Democratico;Sposata/o o convivi;Piccola città;Diploma di scuola superiore o equivalente;Lavoro come dipendente;;356;0;1;35-49
